lat, lon, acc, bear, bearAcc, magnetometer_x, magnetometer_y, magnetometer_z, heading, 33_asuLevel, 33_cqi, 33_dbm, 33_level, 33_rsrp, 33_rsrq, 33_rssnr, timestamp, label
24.7886571,120.9950833,10.090999603271484,0.056483201682567596,0.0,13.259999,-4.98,-40.5,87.11265,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7886571,120.9950833,10.090999603271484,0.056483201682567596,0.0,14.099999,19.26,-36.78,38.536076,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7886731,120.9950829,10.142000198364258,359.7226867675781,0.0,27.0,32.52,-9.24,-1.2481782,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7886731,120.9950829,10.142000198364258,359.7226867675781,0.0,11.5199995,3.3,-41.579998,99.41471,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7886731,120.9950829,10.142000198364258,359.7226867675781,0.0,-0.71999997,1.38,-44.52,74.31024,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7886918,120.9950822,10.11400032043457,359.141357421875,0.0,15.12,38.579998,-20.76,-27.43065,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7886918,120.9950822,10.11400032043457,359.141357421875,0.0,25.68,29.519999,-22.439999,-41.673386,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7886918,120.9950822,10.11400032043457,359.141357421875,0.0,-18.72,12.78,-41.82,41.7536,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7886918,120.9950822,10.11400032043457,359.141357421875,0.0,-0.17999999,32.94,-31.74,9.076615,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.78871,120.9950821,10.081000328063965,1.4653513431549072,0.0,35.219997,22.619999,-12.3,-63.80465,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7887293,120.9950819,10.095000267028809,4.089972972869873,0.0,16.68,9.3,-40.559998,78.77486,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7887293,120.9950819,10.095000267028809,4.089972972869873,0.0,22.439999,10.679999,-36.3,92.94353,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7887293,120.9950819,10.095000267028809,4.089972972869873,0.0,31.74,31.5,-5.94,-57.311646,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7887293,120.9950819,10.095000267028809,4.089972972869873,0.0,31.8,22.439999,-19.199999,-35.48681,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7887468,120.9950821,10.161999702453613,5.674020767211914,0.0,7.7999997,1.26,-42.84,35.55946,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7887468,120.9950821,10.161999702453613,5.674020767211914,0.0,25.5,28.26,-21.72,-12.40899,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7887468,120.9950821,10.161999702453613,5.674020767211914,0.0,37.079998,20.58,-6.06,-66.51291,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7887659,120.9950809,10.204999923706055,356.840576171875,0.0,14.94,-6.42,-39.3,84.03905,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7887659,120.9950809,10.204999923706055,356.840576171875,0.0,11.639999,7.7999997,-40.68,79.97462,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.788787,120.9950781,10.194999694824219,356.8480224609375,0.0,30.0,32.64,-7.08,-57.34318,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.788787,120.9950781,10.194999694824219,356.8480224609375,0.0,31.56,18.48,-23.46,-8.4950485,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.788787,120.9950781,10.194999694824219,356.8480224609375,0.0,8.82,2.04,-42.36,55.002213,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.788787,120.9950781,10.194999694824219,356.8480224609375,0.0,28.92,29.099998,-19.8,-21.04419,33_58,33_2147483647,33_-82,33_2,33_-82,33_-12,33_3,16,SIDEWALK
24.7888066,120.9950772,10.112000465393066,358.5848388671875,0.0,36.42,25.32,-5.64,-104.67856,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_-3,25_58,25_0,25_-82,25_2,25_-82,25_-11,25_0,16,SIDEWALK
24.7888066,120.9950772,10.112000465393066,358.5848388671875,0.0,17.22,3.4199998,-40.44,81.46952,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_-3,25_58,25_0,25_-82,25_2,25_-82,25_-11,25_0,16,SIDEWALK
24.7888066,120.9950772,10.112000465393066,358.5848388671875,0.0,12.42,13.08,-41.219997,58.993572,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_-3,25_58,25_0,25_-82,25_2,25_-82,25_-11,25_0,16,SIDEWALK
24.7888229,120.9950767,10.138999938964844,359.1834411621094,0.0,32.1,28.019999,-12.54,-61.03177,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_-3,25_58,25_0,25_-82,25_2,25_-82,25_-11,25_0,16,SIDEWALK
24.7888229,120.9950767,10.138999938964844,359.1834411621094,0.0,27.84,17.16,-29.279999,-24.336468,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_-3,25_58,25_0,25_-82,25_2,25_-82,25_-11,25_0,16,SIDEWALK
24.7888373,120.9950767,10.168999671936035,359.24798583984375,0.0,0.78,1.8,-44.46,45.00529,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_-3,25_58,25_0,25_-82,25_2,25_-82,25_-11,25_0,16,SIDEWALK
24.7888373,120.9950767,10.168999671936035,359.24798583984375,0.0,22.199999,24.3,-29.82,-23.426277,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_-3,25_58,25_0,25_-82,25_2,25_-82,25_-11,25_0,16,SIDEWALK
24.7888373,120.9950767,10.168999671936035,359.24798583984375,0.0,36.54,23.699999,-8.76,-69.60081,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_-3,25_58,25_0,25_-82,25_2,25_-82,25_-11,25_0,16,SIDEWALK
24.7888525,120.9950773,10.152999877929688,0.0695158913731575,0.0,15.059999,1.62,-40.62,84.49289,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_-3,25_58,25_0,25_-82,25_2,25_-82,25_-11,25_0,16,SIDEWALK
24.7888525,120.9950773,10.152999877929688,0.0695158913731575,0.0,15.42,11.88,-39.42,97.05028,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_-3,25_58,25_0,25_-82,25_2,25_-82,25_-11,25_0,16,SIDEWALK
24.7888674,120.9950781,10.121999740600586,0.8204724192619324,0.0,29.699999,32.46,-6.72,-66.91295,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_-3,25_58,25_0,25_-82,25_2,25_-82,25_-11,25_0,16,SIDEWALK
24.7888674,120.9950781,10.121999740600586,0.8204724192619324,0.0,32.7,22.32,-19.68,-31.72278,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_-3,25_58,25_0,25_-82,25_2,25_-82,25_-11,25_0,16,SIDEWALK
24.7888674,120.9950781,10.121999740600586,0.8204724192619324,0.0,10.5,-1.68,-43.379997,41.758972,33_54,33_2147483647,33_-86,33_2,33_-86,33_-12,33_-3,25_58,25_0,25_-82,25_2,25_-82,25_-11,25_0,16,SIDEWALK
24.7888674,120.9950781,10.121999740600586,0.8204724192619324,0.0,26.88,28.92,-21.72,-21.95807,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7888821,120.9950789,10.109999656677246,1.7668561935424805,0.0,34.62,29.279999,-7.2,174.66312,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7888821,120.9950789,10.109999656677246,1.7668561935424805,0.0,23.039999,-0.29999998,-38.879997,107.31322,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7888972,120.9950788,10.032999992370605,2.066350221633911,0.0,10.92,2.04,-42.059998,94.38018,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7888972,120.9950788,10.032999992370605,2.066350221633911,0.0,32.7,31.08,-9.54,-41.252983,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7888972,120.9950788,10.032999992370605,2.066350221633911,0.0,35.04,26.279999,-9.12,-48.924664,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.788911,120.9950789,9.97700023651123,2.3893377780914307,0.0,16.38,-1.8,-41.219997,78.77845,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.788911,120.9950789,9.97700023651123,2.3893377780914307,0.0,28.859999,25.32,-25.98,5.920021,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7889254,120.9950801,9.937000274658203,2.669901132583618,0.0,34.62,31.8,4.8599997,-96.16661,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7889254,120.9950801,9.937000274658203,2.669901132583618,0.0,35.579998,5.04,-29.039999,91.117645,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7889254,120.9950801,9.937000274658203,2.669901132583618,0.0,27.96,3.4199998,-33.12,107.9452,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7889389,120.9950812,9.935999870300293,2.6424560546875,0.0,29.039999,35.04,-1.3199999,-42.20727,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7889389,120.9950812,9.935999870300293,2.6424560546875,0.0,32.219997,30.66,-5.8799996,-41.876606,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.788952,120.9950838,9.855999946594238,2.9965193271636963,0.0,19.619999,-3.78,-37.92,60.12683,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.788952,120.9950838,9.855999946594238,2.9965193271636963,0.0,27.18,17.22,-28.8,25.498522,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.788952,120.9950838,9.855999946594238,2.9965193271636963,0.0,34.2,29.279999,3.36,-110.716064,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7889674,120.995087,9.819999694824219,3.508209705352783,0.0,28.619999,15.66,-30.179998,43.098446,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7889674,120.995087,9.819999694824219,3.508209705352783,0.0,10.559999,0.29999998,-41.76,33.536316,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7889805,120.9950884,9.772000312805176,3.6443216800689697,0.0,29.76,29.099998,-15.78,-31.35148,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7889805,120.9950884,9.772000312805176,3.6443216800689697,0.0,39.719997,22.199999,-5.16,-56.801693,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7889805,120.9950884,9.772000312805176,3.6443216800689697,0.0,13.92,-2.04,-42.899998,93.589325,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7889805,120.9950884,9.772000312805176,3.6443216800689697,0.0,18.48,9.36,-40.2,75.79086,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7889934,120.9950889,9.78499984741211,3.6175031661987305,0.0,39.42,25.92,-4.5,-67.86859,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7889934,120.9950889,9.78499984741211,3.6175031661987305,0.0,36.899998,12.96,-23.64,-15.042691,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7889934,120.9950889,9.78499984741211,3.6175031661987305,0.0,11.219999,-5.04,-43.14,22.863287,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7889934,120.9950889,9.78499984741211,3.6175031661987305,0.0,29.34,28.32,-19.02,-20.546915,33_52,33_2147483647,33_-88,33_2,33_-88,33_-12,33_-1,25_54,25_0,25_-86,25_2,25_-86,25_-13,25_0,16,SIDEWALK
24.7890074,120.99509,9.779999732971191,3.7399399280548096,0.0,38.1,25.38,-0.42,-66.35621,33_53,33_2147483647,33_-87,33_2,33_-87,33_-11,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-13,25_0,16,SIDEWALK
24.7890228,120.9950913,9.829999923706055,3.8184268474578857,0.0,18.539999,-3.0,-40.32,116.00508,33_53,33_2147483647,33_-87,33_2,33_-87,33_-11,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-13,25_0,16,SIDEWALK
24.7890228,120.9950913,9.829999923706055,3.8184268474578857,0.0,16.98,8.099999,-42.0,70.91963,33_53,33_2147483647,33_-87,33_2,33_-87,33_-11,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-13,25_0,16,SIDEWALK
24.7890228,120.9950913,9.829999923706055,3.8184268474578857,0.0,37.739998,26.4,-8.639999,-76.2121,33_53,33_2147483647,33_-87,33_2,33_-87,33_-11,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-13,25_0,16,SIDEWALK
24.789037,120.9950925,9.960000038146973,3.9017956256866455,0.0,36.96,8.28,-24.6,21.31157,33_53,33_2147483647,33_-87,33_2,33_-87,33_-11,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-13,25_0,16,SIDEWALK
24.789037,120.9950925,9.960000038146973,3.9017956256866455,0.0,13.0199995,-10.32,-42.3,54.8424,33_53,33_2147483647,33_-87,33_2,33_-87,33_-11,33_0,25_52,25_0,25_-88,25_2,25_-88,25_-13,25_0,16,SIDEWALK
24.789037,120.9950925,9.960000038146973,3.9017956256866455,0.0,24.9,34.68,-18.359999,-16.132944,25_58,25_2147483647,25_-82,25_2,25_-82,25_-9,25_4,16,SIDEWALK
24.7890516,120.9950929,10.008999824523926,3.6379919052124023,0.0,34.92,31.5,-1.9799999,-49.038586,25_58,25_2147483647,25_-82,25_2,25_-82,25_-9,25_4,16,SIDEWALK
24.7890516,120.9950929,10.008999824523926,3.6379919052124023,0.0,4.56,0.96,-45.66,95.36307,25_58,25_2147483647,25_-82,25_2,25_-82,25_-9,25_4,16,SIDEWALK
24.7890516,120.9950929,10.008999824523926,3.6379919052124023,0.0,13.799999,10.86,-42.6,91.17521,25_58,25_2147483647,25_-82,25_2,25_-82,25_-9,25_4,16,SIDEWALK
24.7890678,120.9950932,10.013999938964844,3.2151424884796143,0.0,32.76,33.84,-2.28,-49.38249,25_58,25_2147483647,25_-82,25_2,25_-82,25_-9,25_4,16,SIDEWALK
24.7890678,120.9950932,10.013999938964844,3.2151424884796143,0.0,34.44,23.039999,-19.74,-24.512144,25_58,25_2147483647,25_-82,25_2,25_-82,25_-9,25_4,16,SIDEWALK
24.7890678,120.9950932,10.013999938964844,3.2151424884796143,0.0,13.86,-6.8399997,-41.64,33.38913,25_58,25_2147483647,25_-82,25_2,25_-82,25_-9,25_4,16,SIDEWALK
24.7890842,120.9950937,10.09000015258789,2.896604299545288,0.0,31.08,29.64,-18.0,-18.834421,25_58,25_2147483647,25_-82,25_2,25_-82,25_-9,25_4,16,SIDEWALK
24.7890842,120.9950937,10.09000015258789,2.896604299545288,0.0,35.219997,28.5,2.82,-62.35743,25_58,25_2147483647,25_-82,25_2,25_-82,25_-9,25_4,16,SIDEWALK
24.7890842,120.9950937,10.09000015258789,2.896604299545288,0.0,19.8,-1.3199999,-40.379997,114.30591,25_58,25_2147483647,25_-82,25_2,25_-82,25_-9,25_4,16,SIDEWALK
24.7890842,120.9950937,10.09000015258789,2.896604299545288,0.0,18.66,5.46,-38.1,89.10142,25_58,25_2147483647,25_-82,25_2,25_-82,25_-9,25_4,16,SIDEWALK
24.7890996,120.9950944,10.170000076293945,2.760667324066162,0.0,29.519999,34.8,3.4199998,-45.3991,25_58,25_2147483647,25_-82,25_2,25_-82,25_-9,25_4,16,SIDEWALK
24.7890996,120.9950944,10.170000076293945,2.760667324066162,0.0,36.12,24.24,-10.44,-40.576023,25_58,25_2147483647,25_-82,25_2,25_-82,25_-9,25_4,16,SIDEWALK
24.7890996,120.9950944,10.170000076293945,2.760667324066162,0.0,11.4,-7.02,-40.32,42.03804,25_60,25_2147483647,25_-80,25_2,25_-80,25_-8,25_2,16,SIDEWALK
24.7890996,120.9950944,10.170000076293945,2.760667324066162,0.0,22.92,29.58,-25.26,7.097812,25_60,25_2147483647,25_-80,25_2,25_-80,25_-8,25_2,16,SIDEWALK
24.7891165,120.9950944,10.197999954223633,2.3699920177459717,0.0,34.2,28.32,-1.3199999,-62.423866,25_60,25_2147483647,25_-80,25_2,25_-80,25_-8,25_2,16,SIDEWALK
24.7891325,120.9950942,10.208000183105469,2.058387517929077,0.0,10.44,2.7,-43.8,86.31968,25_60,25_2147483647,25_-80,25_2,25_-80,25_-8,25_2,16,SIDEWALK
24.7891325,120.9950942,10.208000183105469,2.058387517929077,0.0,8.58,11.82,-42.42,86.75846,25_60,25_2147483647,25_-80,25_2,25_-80,25_-8,25_2,16,SIDEWALK
24.7891486,120.9950945,10.196000099182129,1.9384355545043945,0.0,30.72,33.66,-8.28,-54.29087,25_60,25_2147483647,25_-80,25_2,25_-80,25_-8,25_2,16,SIDEWALK
24.7891486,120.9950945,10.196000099182129,1.9384355545043945,0.0,34.92,20.46,-21.06,-33.330307,25_60,25_2147483647,25_-80,25_2,25_-80,25_-8,25_2,16,SIDEWALK
24.7891486,120.9950945,10.196000099182129,1.9384355545043945,0.0,8.28,-2.82,-44.94,36.75427,25_60,25_2147483647,25_-80,25_2,25_-80,25_-8,25_2,16,SIDEWALK
24.7891486,120.9950945,10.196000099182129,1.9384355545043945,0.0,27.599998,33.719997,-19.439999,-25.139902,25_60,25_2147483647,25_-80,25_2,25_-80,25_-8,25_2,16,SIDEWALK
24.7891651,120.9950935,10.100000381469727,1.5522620677947998,0.0,39.96,26.099998,2.9399998,-96.66355,25_60,25_2147483647,25_-80,25_2,25_-80,25_-8,25_2,16,SIDEWALK
24.7891651,120.9950935,10.100000381469727,1.5522620677947998,0.0,25.14,3.78,-38.76,91.44543,25_60,25_2147483647,25_-80,25_2,25_-80,25_-8,25_2,16,SIDEWALK
24.7891651,120.9950935,10.100000381469727,1.5522620677947998,0.0,20.1,8.46,-39.66,69.965706,25_60,25_2147483647,25_-80,25_2,25_-80,25_-8,25_2,16,SIDEWALK
24.7891833,120.9950918,10.08899974822998,359.7979431152344,0.0,27.24,38.16,6.2999997,-38.46875,25_60,25_2147483647,25_-80,25_2,25_-80,25_-8,25_2,16,SIDEWALK
24.7891833,120.9950918,10.08899974822998,359.7979431152344,0.0,34.079998,27.599998,-10.559999,-45.97692,25_57,25_2147483647,25_-83,25_2,25_-83,25_-10,25_-9,16,SIDEWALK
24.789203,120.9950892,10.138999938964844,357.9866638183594,0.0,2.3999999,-7.9199996,-44.82,53.06767,25_57,25_2147483647,25_-83,25_2,25_-83,25_-10,25_-9,16,SIDEWALK
24.789203,120.9950892,10.138999938964844,357.9866638183594,0.0,25.68,28.019999,-25.26,-15.670855,25_57,25_2147483647,25_-83,25_2,25_-83,25_-10,25_-9,16,SIDEWALK
24.789203,120.9950892,10.138999938964844,357.9866638183594,0.0,31.56,34.26,6.2999997,-87.060715,25_57,25_2147483647,25_-83,25_2,25_-83,25_-10,25_-9,16,SIDEWALK
24.7892212,120.9950866,10.220999717712402,358.0257263183594,0.0,27.0,5.8799996,-35.579998,91.546394,25_57,25_2147483647,25_-83,25_2,25_-83,25_-10,25_-9,16,SIDEWALK
24.7892212,120.9950866,10.220999717712402,358.0257263183594,0.0,18.0,-5.3399997,-40.92,69.391685,25_57,25_2147483647,25_-83,25_2,25_-83,25_-10,25_-9,16,SIDEWALK
24.7892212,120.9950866,10.220999717712402,358.0257263183594,0.0,30.06,34.86,-9.54,-42.554676,25_57,25_2147483647,25_-83,25_2,25_-83,25_-10,25_-9,16,SIDEWALK
24.7892212,120.9950866,10.220999717712402,358.0257263183594,0.0,36.54,25.14,-8.76,-52.614014,25_57,25_2147483647,25_-83,25_2,25_-83,25_-10,25_-9,16,SIDEWALK
24.7892377,120.9950847,10.244000434875488,359.06793212890625,0.0,11.7,-7.14,-42.899998,65.47955,25_57,25_2147483647,25_-83,25_2,25_-83,25_-10,25_-9,16,SIDEWALK
24.7892377,120.9950847,10.244000434875488,359.06793212890625,0.0,32.34,10.32,-28.56,28.105444,25_57,25_2147483647,25_-83,25_2,25_-83,25_-10,25_-9,16,SIDEWALK
24.7892544,120.9950835,10.211999893188477,358.1826171875,0.0,42.3,16.8,1.5,-76.60547,25_57,25_2147483647,25_-83,25_2,25_-83,25_-10,25_-9,16,SIDEWALK
24.7892544,120.9950835,10.211999893188477,358.1826171875,0.0,34.68,0.12,-26.64,73.8226,25_57,25_2147483647,25_-83,25_2,25_-83,25_-10,25_-9,16,SIDEWALK
24.7892544,120.9950835,10.211999893188477,358.1826171875,0.0,27.84,-4.62,-33.12,88.99835,25_57,25_2147483647,25_-83,25_2,25_-83,25_-10,25_-9,16,SIDEWALK
24.7892723,120.9950801,10.251999855041504,355.3077392578125,0.0,34.32,31.26,-3.3,-34.3474,25_47,25_2147483647,25_-93,25_2,25_-93,25_-16,25_0,33_63,33_0,33_-77,33_2,33_-77,33_-12,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-21,181_0,195_42,195_0,195_-98,195_2,195_-98,195_-19,195_0,246_54,246_0,246_-86,246_2,246_-86,246_-22,246_0,188_66,188_0,188_-74,188_2,188_-74,188_-15,188_0,16,SIDEWALK
24.7892723,120.9950801,10.251999855041504,355.3077392578125,0.0,41.219997,19.02,-0.42,-63.44844,25_47,25_2147483647,25_-93,25_2,25_-93,25_-16,25_0,33_63,33_0,33_-77,33_2,33_-77,33_-12,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-21,181_0,195_42,195_0,195_-98,195_2,195_-98,195_-19,195_0,246_54,246_0,246_-86,246_2,246_-86,246_-22,246_0,188_66,188_0,188_-74,188_2,188_-74,188_-15,188_0,16,SIDEWALK
24.7892723,120.9950801,10.251999855041504,355.3077392578125,0.0,17.94,-6.72,-39.239998,83.77322,25_47,25_2147483647,25_-93,25_2,25_-93,25_-16,25_0,33_63,33_0,33_-77,33_2,33_-77,33_-12,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-21,181_0,195_42,195_0,195_-98,195_2,195_-98,195_-19,195_0,246_54,246_0,246_-86,246_2,246_-86,246_-22,246_0,188_66,188_0,188_-74,188_2,188_-74,188_-15,188_0,16,SIDEWALK
24.7892723,120.9950801,10.251999855041504,355.3077392578125,0.0,22.439999,16.68,-34.32,41.486786,25_47,25_2147483647,25_-93,25_2,25_-93,25_-16,25_0,33_63,33_0,33_-77,33_2,33_-77,33_-12,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-21,181_0,195_42,195_0,195_-98,195_2,195_-98,195_-19,195_0,246_54,246_0,246_-86,246_2,246_-86,246_-22,246_0,188_66,188_0,188_-74,188_2,188_-74,188_-15,188_0,16,SIDEWALK
24.7892947,120.9950746,10.244999885559082,353.62091064453125,0.0,33.96,31.32,-1.26,-72.25629,25_47,25_2147483647,25_-93,25_2,25_-93,25_-16,25_0,33_63,33_0,33_-77,33_2,33_-77,33_-12,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-21,181_0,195_42,195_0,195_-98,195_2,195_-98,195_-19,195_0,246_54,246_0,246_-86,246_2,246_-86,246_-22,246_0,188_66,188_0,188_-74,188_2,188_-74,188_-15,188_0,16,SIDEWALK
24.7892947,120.9950746,10.244999885559082,353.62091064453125,0.0,25.38,9.3,-35.28,94.35472,25_47,25_2147483647,25_-93,25_2,25_-93,25_-16,25_0,33_63,33_0,33_-77,33_2,33_-77,33_-12,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-21,181_0,195_42,195_0,195_-98,195_2,195_-98,195_-19,195_0,246_54,246_0,246_-86,246_2,246_-86,246_-22,246_0,188_66,188_0,188_-74,188_2,188_-74,188_-15,188_0,16,SIDEWALK
24.789313,120.9950713,10.277999877929688,352.4276428222656,0.0,17.16,-2.6399999,-40.8,67.77403,25_47,25_2147483647,25_-93,25_2,25_-93,25_-16,25_0,33_63,33_0,33_-77,33_2,33_-77,33_-12,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-21,181_0,195_42,195_0,195_-98,195_2,195_-98,195_-19,195_0,246_54,246_0,246_-86,246_2,246_-86,246_-22,246_0,188_66,188_0,188_-74,188_2,188_-74,188_-15,188_0,16,SIDEWALK
24.789313,120.9950713,10.277999877929688,352.4276428222656,0.0,30.84,34.559998,-4.38,-38.126884,25_47,25_2147483647,25_-93,25_2,25_-93,25_-16,25_0,33_63,33_0,33_-77,33_2,33_-77,33_-12,33_0,181_44,181_0,181_-96,181_2,181_-96,181_-21,181_0,195_42,195_0,195_-98,195_2,195_-98,195_-19,195_0,246_54,246_0,246_-86,246_2,246_-86,246_-22,246_0,188_66,188_0,188_-74,188_2,188_-74,188_-15,188_0,16,SIDEWALK
