lat, lon, acc, bear, bearAcc, magnetometer_x, magnetometer_y, magnetometer_z, heading, 33_asuLevel, 33_cqi, 33_dbm, 33_level, 33_rsrp, 33_rsrq, 33_rssnr, 25_asuLevel, 25_cqi, 25_dbm, 25_level, 25_rsrp, 25_rsrq, 25_rssnr, timestamp, label
24.7896844,120.9946128,10.184000015258789,282.9098815917969,0.0,40.26,-15.059999,-16.199999,164.83589,25_51,25_2147483647,25_-89,25_2,25_-89,25_-13,25_7,33_65,33_0,33_-75,33_2,33_-75,33_-14,33_0,181_48,181_0,181_-92,181_2,181_-92,181_-16,181_0,189_59,189_0,189_-81,189_2,189_-81,189_-18,189_0,188_75,188_0,188_-65,188_2,188_-65,188_-5,188_0,16,SIDEWALK
24.7896844,120.9946128,10.184000015258789,282.9098815917969,0.0,44.34,-17.46,-5.8199997,-105.091286,25_51,25_2147483647,25_-89,25_2,25_-89,25_-13,25_7,33_65,33_0,33_-75,33_2,33_-75,33_-14,33_0,181_48,181_0,181_-92,181_2,181_-92,181_-16,181_0,189_59,189_0,189_-81,189_2,189_-81,189_-18,189_0,188_75,188_0,188_-65,188_2,188_-65,188_-5,188_0,16,SIDEWALK
24.7896844,120.9946128,10.184000015258789,282.9098815917969,0.0,40.26,-27.96,2.34,-150.63614,25_51,25_2147483647,25_-89,25_2,25_-89,25_-13,25_7,33_65,33_0,33_-75,33_2,33_-75,33_-14,33_0,181_48,181_0,181_-92,181_2,181_-92,181_-16,181_0,189_59,189_0,189_-81,189_2,189_-81,189_-18,189_0,188_75,188_0,188_-65,188_2,188_-65,188_-5,188_0,16,SIDEWALK
24.7896815,120.9945997,10.241000175476074,280.7909851074219,0.0,44.82,-19.619999,-0.53999996,-111.334335,25_51,25_2147483647,25_-89,25_2,25_-89,25_-13,25_7,33_65,33_0,33_-75,33_2,33_-75,33_-14,33_0,181_48,181_0,181_-92,181_2,181_-92,181_-16,181_0,189_59,189_0,189_-81,189_2,189_-81,189_-18,189_0,188_75,188_0,188_-65,188_2,188_-65,188_-5,188_0,16,SIDEWALK
24.7896815,120.9945997,10.241000175476074,280.7909851074219,0.0,43.02,-11.94,-15.839999,128.27046,25_51,25_2147483647,25_-89,25_2,25_-89,25_-13,25_7,33_65,33_0,33_-75,33_2,33_-75,33_-14,33_0,181_48,181_0,181_-92,181_2,181_-92,181_-16,181_0,189_59,189_0,189_-81,189_2,189_-81,189_-18,189_0,188_75,188_0,188_-65,188_2,188_-65,188_-5,188_0,16,SIDEWALK
24.7896815,120.9945997,10.241000175476074,280.7909851074219,0.0,43.739998,-22.14,-1.0799999,-115.508194,208_52,208_0,208_-88,208_2,208_-88,208_-11,208_0,16,SIDEWALK
24.7896805,120.9945893,10.279999732971191,279.67633056640625,0.0,38.219997,-31.019999,1.8,-133.5921,208_52,208_0,208_-88,208_2,208_-88,208_-11,208_0,16,SIDEWALK
24.7896805,120.9945893,10.279999732971191,279.67633056640625,0.0,39.0,-23.58,-12.96,175.80309,208_52,208_0,208_-88,208_2,208_-88,208_-11,208_0,16,SIDEWALK
24.7896805,120.9945893,10.279999732971191,279.67633056640625,0.0,39.899998,-21.18,-12.36,-90.765854,208_52,208_0,208_-88,208_2,208_-88,208_-11,208_0,16,SIDEWALK
24.7896779,120.9945794,10.263999938964844,278.0269470214844,0.0,38.46,-29.039999,2.04,-168.2306,208_52,208_0,208_-88,208_2,208_-88,208_-11,208_0,16,SIDEWALK
24.7896779,120.9945794,10.263999938964844,278.0269470214844,0.0,43.68,-21.84,3.3,-99.74893,208_52,208_0,208_-88,208_2,208_-88,208_-11,208_0,16,SIDEWALK
24.7896779,120.9945794,10.263999938964844,278.0269470214844,0.0,45.899998,-10.74,-8.099999,130.82893,208_52,208_0,208_-88,208_2,208_-88,208_-11,208_0,16,SIDEWALK
24.7896779,120.9945794,10.263999938964844,278.0269470214844,0.0,41.399998,-23.4,-9.42,-117.59566,208_52,208_0,208_-88,208_2,208_-88,208_-11,208_0,16,SIDEWALK
24.7896779,120.9945794,10.263999938964844,278.0269470214844,0.0,37.92,-29.88,1.3199999,-146.159,208_52,208_0,208_-88,208_2,208_-88,208_-11,208_0,16,SIDEWALK
24.7896749,120.9945582,10.24899959564209,264.3993225097656,0.0,40.62,-21.119999,-11.58,-137.50958,208_52,208_0,208_-88,208_2,208_-88,208_-11,208_0,16,SIDEWALK
24.7896749,120.9945582,10.24899959564209,264.3993225097656,0.0,42.719997,-14.34,-15.599999,-157.05609,208_52,208_0,208_-88,208_2,208_-88,208_-11,208_0,16,SIDEWALK
24.7896749,120.9945582,10.24899959564209,264.3993225097656,0.0,39.899998,-26.46,-9.42,-123.74867,208_52,208_0,208_-88,208_2,208_-88,208_-11,208_0,16,SIDEWALK
24.7896749,120.9945582,10.24899959564209,264.3993225097656,0.0,39.54,-26.88,0.96,-130.7331,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896676,120.9945448,10.310999870300293,262.0845947265625,0.0,44.7,-16.5,-6.66,153.20459,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896676,120.9945448,10.310999870300293,262.0845947265625,0.0,44.82,-15.96,-8.34,-109.27742,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896636,120.9945317,10.277999877929688,259.554931640625,0.0,38.7,-28.68,-4.02,-154.74509,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896636,120.9945317,10.277999877929688,259.554931640625,0.0,41.879997,-25.199999,-4.3199997,-114.61069,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896636,120.9945317,10.277999877929688,259.554931640625,0.0,45.0,-15.42,-10.26,-172.2781,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896564,120.9945169,10.293999671936035,258.147705078125,0.0,41.219997,-21.9,-11.58,-117.91117,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896564,120.9945169,10.293999671936035,258.147705078125,0.0,36.66,-32.46,-5.3399997,-149.13127,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896522,120.9945048,10.253000259399414,256.5618896484375,0.0,38.82,-30.9,-2.76,-131.95436,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896522,120.9945048,10.253000259399414,256.5618896484375,0.0,41.399998,-23.58,-7.08,170.2907,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896522,120.9945048,10.253000259399414,256.5618896484375,0.0,36.66,-30.599998,-7.3199997,-125.455536,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896522,120.9945048,10.253000259399414,256.5618896484375,0.0,31.859999,-35.399998,-3.78,-150.30411,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896522,120.9945048,10.253000259399414,256.5618896484375,0.0,41.219997,-25.98,5.64,-158.0275,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896464,120.9944922,10.215999603271484,250.93333435058594,0.0,42.66,-20.46,-6.0,-133.80922,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896437,120.9944816,10.185999870300293,255.80421447753906,0.0,37.26,-29.699999,-4.56,-127.01879,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896437,120.9944816,10.185999870300293,255.80421447753906,0.0,34.44,-33.42,-3.72,-133.27281,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896437,120.9944816,10.185999870300293,255.80421447753906,0.0,42.239998,-23.64,-4.7999997,-167.69792,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896437,120.9944816,10.185999870300293,255.80421447753906,0.0,40.32,-25.08,-8.04,-113.85758,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896415,120.9944697,10.244000434875488,255.96478271484375,0.0,34.2,-33.84,-1.4399999,-152.3732,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896395,120.9944584,10.246999740600586,255.75685119628906,0.0,32.64,-31.019999,-14.94,-130.41676,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896395,120.9944584,10.246999740600586,255.75685119628906,0.0,35.28,-24.42,-21.359999,-131.99617,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896395,120.9944584,10.246999740600586,255.75685119628906,0.0,32.399998,-30.599998,-18.359999,-127.703354,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896395,120.9944584,10.246999740600586,255.75685119628906,0.0,29.58,-35.7,-14.34,-135.13908,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896395,120.9944584,10.246999740600586,255.75685119628906,0.0,31.26,-34.079998,-14.16,-133.95088,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896377,120.9944473,10.199999809265137,255.57664489746094,0.0,32.579998,-31.019999,-17.82,-126.856964,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896377,120.9944473,10.199999809265137,255.57664489746094,0.0,33.18,-31.56,-13.2,-112.91136,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896377,120.9944473,10.199999809265137,255.57664489746094,0.0,36.54,-30.48,-13.62,-129.66806,208_54,208_5,208_-86,208_2,208_-86,208_-14,208_0,189_48,189_0,189_-92,189_2,189_-92,189_-17,189_0,16,SIDEWALK
24.7896377,120.9944473,10.199999809265137,255.57664489746094,0.0,40.2,-25.98,-13.139999,-144.2116,208_50,208_8,208_-90,208_2,208_-90,208_-15,208_-3,181_50,181_0,181_-90,181_2,181_-90,181_-13,181_0,189_45,189_0,189_-95,189_2,189_-95,189_-18,189_0,16,SIDEWALK
24.7896304,120.9944223,10.02400016784668,253.3722381591797,0.0,42.84,-23.64,-9.9,-132.30424,208_50,208_8,208_-90,208_2,208_-90,208_-15,208_-3,181_50,181_0,181_-90,181_2,181_-90,181_-13,181_0,189_45,189_0,189_-95,189_2,189_-95,189_-18,189_0,16,SIDEWALK
24.7896304,120.9944223,10.02400016784668,253.3722381591797,0.0,35.52,-35.7,-3.9599998,-151.16135,208_50,208_8,208_-90,208_2,208_-90,208_-15,208_-3,181_50,181_0,181_-90,181_2,181_-90,181_-13,181_0,189_45,189_0,189_-95,189_2,189_-95,189_-18,189_0,16,SIDEWALK
24.7896304,120.9944223,10.02400016784668,253.3722381591797,0.0,31.26,-31.98,-15.059999,-137.05852,208_50,208_8,208_-90,208_2,208_-90,208_-15,208_-3,181_50,181_0,181_-90,181_2,181_-90,181_-13,181_0,189_45,189_0,189_-95,189_2,189_-95,189_-18,189_0,16,SIDEWALK
24.7896304,120.9944223,10.02400016784668,253.3722381591797,0.0,37.079998,-25.8,-14.82,-165.50989,208_50,208_8,208_-90,208_2,208_-90,208_-15,208_-3,181_50,181_0,181_-90,181_2,181_-90,181_-13,181_0,189_45,189_0,189_-95,189_2,189_-95,189_-18,189_0,16,SIDEWALK
24.7896304,120.9944223,10.02400016784668,253.3722381591797,0.0,35.52,-28.68,-13.0199995,-133.75056,208_50,208_8,208_-90,208_2,208_-90,208_-15,208_-3,181_50,181_0,181_-90,181_2,181_-90,181_-13,181_0,189_45,189_0,189_-95,189_2,189_-95,189_-18,189_0,16,SIDEWALK
24.7896252,120.9944096,10.008000373840332,253.27520751953125,0.0,28.859999,-37.86,-5.58,-155.55525,208_46,208_6,208_-94,208_2,208_-94,208_-15,208_-11,33_48,33_0,33_-92,33_2,33_-92,33_-15,33_0,181_45,181_0,181_-95,181_2,181_-95,181_-16,181_0,189_44,189_0,189_-96,189_2,189_-96,189_-17,189_0,16,SIDEWALK
24.7896252,120.9944096,10.008000373840332,253.27520751953125,0.0,35.46,-34.079998,2.22,-137.56332,208_46,208_6,208_-94,208_2,208_-94,208_-15,208_-11,33_48,33_0,33_-92,33_2,33_-92,33_-15,33_0,181_45,181_0,181_-95,181_2,181_-95,181_-16,181_0,189_44,189_0,189_-96,189_2,189_-96,189_-17,189_0,16,SIDEWALK
24.7896211,120.9943977,10.059000015258789,244.9471435546875,0.0,42.78,-23.4,-1.5,149.50221,208_46,208_6,208_-94,208_2,208_-94,208_-15,208_-11,33_48,33_0,33_-92,33_2,33_-92,33_-15,33_0,181_45,181_0,181_-95,181_2,181_-95,181_-16,181_0,189_44,189_0,189_-96,189_2,189_-96,189_-17,189_0,16,SIDEWALK
24.7896211,120.9943977,10.059000015258789,244.9471435546875,0.0,34.98,-33.3,1.1999999,-132.09328,208_46,208_6,208_-94,208_2,208_-94,208_-15,208_-11,33_48,33_0,33_-92,33_2,33_-92,33_-15,33_0,181_45,181_0,181_-95,181_2,181_-95,181_-16,181_0,189_44,189_0,189_-96,189_2,189_-96,189_-17,189_0,16,SIDEWALK
24.7896211,120.9943977,10.059000015258789,244.9471435546875,0.0,28.08,-38.219997,4.3199997,-152.95322,208_46,208_6,208_-94,208_2,208_-94,208_-15,208_-11,33_48,33_0,33_-92,33_2,33_-92,33_-15,33_0,181_45,181_0,181_-95,181_2,181_-95,181_-16,181_0,189_44,189_0,189_-96,189_2,189_-96,189_-17,189_0,16,SIDEWALK
24.7896153,120.9943864,10.062999725341797,241.50584411621094,0.0,36.66,-32.219997,5.3399997,-165.5615,208_46,208_6,208_-94,208_2,208_-94,208_-15,208_-11,33_48,33_0,33_-92,33_2,33_-92,33_-15,33_0,181_45,181_0,181_-95,181_2,181_-95,181_-16,181_0,189_44,189_0,189_-96,189_2,189_-96,189_-17,189_0,16,SIDEWALK
24.7896153,120.9943864,10.062999725341797,241.50584411621094,0.0,35.88,-32.82,7.08,-125.83431,208_46,208_6,208_-94,208_2,208_-94,208_-15,208_-11,33_48,33_0,33_-92,33_2,33_-92,33_-15,33_0,181_45,181_0,181_-95,181_2,181_-95,181_-16,181_0,189_44,189_0,189_-96,189_2,189_-96,189_-17,189_0,16,SIDEWALK
24.7896092,120.9943764,10.10200023651123,241.6380615234375,0.0,25.26,-40.92,0.42,-158.79332,208_46,208_6,208_-94,208_2,208_-94,208_-15,208_-11,33_48,33_0,33_-92,33_2,33_-92,33_-15,33_0,181_45,181_0,181_-95,181_2,181_-95,181_-16,181_0,189_44,189_0,189_-96,189_2,189_-96,189_-17,189_0,16,SIDEWALK
24.7896092,120.9943764,10.10200023651123,241.6380615234375,0.0,25.199999,-41.16,1.56,-147.93326,208_46,208_6,208_-94,208_2,208_-94,208_-15,208_-11,33_48,33_0,33_-92,33_2,33_-92,33_-15,33_0,181_45,181_0,181_-95,181_2,181_-95,181_-16,181_0,189_44,189_0,189_-96,189_2,189_-96,189_-17,189_0,16,SIDEWALK
24.7896092,120.9943764,10.10200023651123,241.6380615234375,0.0,39.66,-29.4,1.5,176.08588,208_46,208_6,208_-94,208_2,208_-94,208_-15,208_-11,33_48,33_0,33_-92,33_2,33_-92,33_-15,33_0,181_45,181_0,181_-95,181_2,181_-95,181_-16,181_0,189_44,189_0,189_-96,189_2,189_-96,189_-17,189_0,16,SIDEWALK
24.7896035,120.9943671,10.081999778747559,243.40626525878906,0.0,36.3,-31.8,-1.92,-128.82791,208_46,208_6,208_-94,208_2,208_-94,208_-15,208_-11,33_48,33_0,33_-92,33_2,33_-92,33_-15,33_0,181_45,181_0,181_-95,181_2,181_-95,181_-16,181_0,189_44,189_0,189_-96,189_2,189_-96,189_-17,189_0,16,SIDEWALK
24.7896035,120.9943671,10.081999778747559,243.40626525878906,0.0,29.64,-38.46,1.38,-175.04965,208_46,208_6,208_-94,208_2,208_-94,208_-15,208_-11,33_48,33_0,33_-92,33_2,33_-92,33_-15,33_0,181_45,181_0,181_-95,181_2,181_-95,181_-16,181_0,189_44,189_0,189_-96,189_2,189_-96,189_-17,189_0,16,SIDEWALK
24.7896035,120.9943671,10.081999778747559,243.40626525878906,0.0,31.199999,-37.8,2.22,-140.17476,208_46,208_6,208_-94,208_2,208_-94,208_-15,208_-11,33_48,33_0,33_-92,33_2,33_-92,33_-15,33_0,181_45,181_0,181_-95,181_2,181_-95,181_-16,181_0,189_44,189_0,189_-96,189_2,189_-96,189_-17,189_0,16,SIDEWALK
24.7896035,120.9943671,10.081999778747559,243.40626525878906,0.0,38.1,-30.72,-0.06,174.58475,208_46,208_6,208_-94,208_2,208_-94,208_-15,208_-11,33_48,33_0,33_-92,33_2,33_-92,33_-15,33_0,181_45,181_0,181_-95,181_2,181_-95,181_-16,181_0,189_44,189_0,189_-96,189_2,189_-96,189_-17,189_0,16,SIDEWALK
24.7895979,120.9943565,10.050999641418457,237.36260986328125,0.0,35.52,-35.28,0.0,-127.88593,208_46,208_6,208_-94,208_2,208_-94,208_-15,208_-11,33_48,33_0,33_-92,33_2,33_-92,33_-15,33_0,181_45,181_0,181_-95,181_2,181_-95,181_-16,181_0,189_44,189_0,189_-96,189_2,189_-96,189_-17,189_0,16,SIDEWALK
24.7895979,120.9943565,10.050999641418457,237.36260986328125,0.0,27.359999,-40.079998,-1.1999999,-166.95044,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.7895882,120.9943451,10.03600025177002,232.59999084472656,0.0,35.46,-35.16,0.96,-151.50182,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.7895882,120.9943451,10.03600025177002,232.59999084472656,0.0,36.84,-31.14,-3.8999999,-143.04541,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.7895882,120.9943451,10.03600025177002,232.59999084472656,0.0,26.16,-40.2,-4.14,-130.60439,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.7895882,120.9943451,10.03600025177002,232.59999084472656,0.0,22.38,-41.7,-5.7,-148.92131,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.789578,120.9943357,10.0600004196167,231.80677795410156,0.0,36.66,-33.12,-1.02,-164.81912,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.789578,120.9943357,10.0600004196167,231.80677795410156,0.0,35.64,-32.28,-3.54,-128.16019,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.789569,120.9943276,10.154999732971191,228.1334228515625,0.0,26.4,-41.04,3.9599998,-171.90976,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.789569,120.9943276,10.154999732971191,228.1334228515625,0.0,33.42,-34.5,5.7,-134.15198,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.789569,120.9943276,10.154999732971191,228.1334228515625,0.0,41.46,-26.699999,1.8,179.15782,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.7895604,120.9943207,10.204000473022461,225.21080017089844,0.0,31.5,-36.0,-4.3199997,-134.44357,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.7895604,120.9943207,10.204000473022461,225.21080017089844,0.0,23.88,-42.059998,-2.28,-162.89372,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.789554,120.9943142,10.243000030517578,226.1674041748047,0.0,32.46,-36.18,3.8999999,-150.82643,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.789554,120.9943142,10.243000030517578,226.1674041748047,0.0,39.12,-30.0,3.3,179.0337,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.789554,120.9943142,10.243000030517578,226.1674041748047,0.0,26.279999,-39.96,-1.5,-149.18344,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.7895477,120.994306,10.25,227.53184509277344,0.0,21.96,-43.379997,-0.29999998,-153.5928,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.7895477,120.994306,10.25,227.53184509277344,0.0,38.16,-33.18,6.48,-168.4683,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.7895477,120.994306,10.25,227.53184509277344,0.0,37.68,-32.399998,0.06,-130.66931,208_48,208_7,208_-92,208_2,208_-92,208_-15,208_-5,189_47,189_0,189_-93,189_2,189_-93,189_-16,189_0,181_47,181_0,181_-93,181_2,181_-93,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,16,SIDEWALK
24.78954,120.9942966,10.291000366210938,227.1336212158203,0.0,24.359999,-41.46,-3.1799998,-170.37665,246_45,246_5,246_-95,246_2,246_-95,246_-18,246_-7,16,SIDEWALK
24.78954,120.9942966,10.291000366210938,227.1336212158203,0.0,28.98,-43.68,3.6,-145.91481,246_45,246_5,246_-95,246_2,246_-95,246_-18,246_-7,16,SIDEWALK
24.7895323,120.994288,10.3100004196167,226.01370239257812,0.0,39.36,-32.94,0.9,-179.29724,246_45,246_5,246_-95,246_2,246_-95,246_-18,246_-7,16,SIDEWALK
24.7895323,120.994288,10.3100004196167,226.01370239257812,0.0,31.019999,-38.04,-6.18,-134.78328,246_45,246_5,246_-95,246_2,246_-95,246_-18,246_-7,16,SIDEWALK
24.7895323,120.994288,10.3100004196167,226.01370239257812,0.0,21.24,-44.1,-2.22,-176.99849,246_45,246_5,246_-95,246_2,246_-95,246_-18,246_-7,16,SIDEWALK
24.7895243,120.9942793,10.305999755859375,225.32015991210938,0.0,28.38,-41.82,1.38,-154.3701,246_45,246_5,246_-95,246_2,246_-95,246_-18,246_-7,16,SIDEWALK
24.7895243,120.9942793,10.305999755859375,225.32015991210938,0.0,41.16,-29.939999,-0.35999998,-156.71622,246_45,246_5,246_-95,246_2,246_-95,246_-18,246_-7,16,SIDEWALK
24.7895243,120.9942793,10.305999755859375,225.32015991210938,0.0,29.34,-39.84,-4.74,-137.90604,246_45,246_5,246_-95,246_2,246_-95,246_-18,246_-7,16,SIDEWALK
24.7895243,120.9942793,10.305999755859375,225.32015991210938,0.0,22.56,-43.44,-6.72,-150.88391,246_45,246_5,246_-95,246_2,246_-95,246_-18,246_-7,16,SIDEWALK
24.7895165,120.9942723,10.28499984741211,224.4800567626953,0.0,37.739998,-34.559998,4.62,-162.13509,246_45,246_5,246_-95,246_2,246_-95,246_-18,246_-7,16,SIDEWALK
24.7895165,120.9942723,10.28499984741211,224.4800567626953,0.0,39.66,-32.28,1.02,-126.27117,208_45,208_4,208_-95,208_2,208_-95,208_-19,208_-9,181_47,181_0,181_-93,181_2,181_-93,181_-15,181_0,33_42,33_0,33_-98,33_2,33_-98,33_-19,33_0,200_59,200_0,200_-81,200_2,200_-81,200_-11,200_0,16,SIDEWALK
